B_COUNTRY_ALPHA,Q262,Q260,Q289,Q275,Q287,mapped_category
KGZ,35,1,5,5,3,5.0
KGZ,29,2,5,3,4,5.0
KGZ,64,1,5,5,4,5.0
KGZ,30,2,5,3,4,5.0
KGZ,38,1,5,4,2,5.0
KGZ,30,1,5,3,1,5.0
KGZ,33,1,5,5,1,5.0
KGZ,33,2,5,7,2,5.0
KGZ,51,1,5,5,4,5.0
KGZ,34,2,5,3,2,5.0
KGZ,31,2,5,7,2,5.0
KGZ,39,1,5,7,2,5.0
KGZ,27,1,5,7,4,5.0
KGZ,57,2,5,4,4,5.0
KGZ,21,1,5,3,2,5.0
KGZ,26,1,5,3,4,5.0
KGZ,24,1,5,7,1,1.0
KGZ,20,2,5,3,3,5.0
KGZ,22,2,5,3,1,5.0
KGZ,19,2,5,3,2,5.0
KGZ,19,1,5,3,2,5.0
KGZ,36,1,5,7,1,5.0
KGZ,66,2,5,4,2,5.0
KGZ,19,2,5,3,2,5.0
KGZ,19,1,5,3,2,5.0
KGZ,42,2,5,7,3,5.0
KGZ,43,1,5,3,4,5.0
KGZ,37,2,5,3,4,5.0
KGZ,25,1,5,5,4,5.0
KGZ,34,2,5,7,4,5.0
KGZ,29,1,5,7,4,5.0
KGZ,36,2,5,7,3,5.0
KGZ,23,2,5,4,4,5.0
KGZ,58,2,5,7,3,1.0
KGZ,20,2,5,4,4,5.0
KGZ,19,2,5,3,4,5.0
KGZ,19,2,5,3,3,5.0
KGZ,19,2,5,3,3,5.0
KGZ,21,2,5,6,4,5.0
KGZ,20,2,5,3,2,5.0
KGZ,19,2,5,5,2,5.0
KGZ,19,2,5,4,3,5.0
KGZ,25,1,5,5,4,5.0
KOR,64,2,7,2,4,4.0
KOR,67,1,7,2,5,4.0
KOR,58,1,7,3,5,4.0
KOR,57,2,2,3,5,4.0
KOR,29,1,7,6,3,4.0
KOR,44,2,7,3,5,4.0
KOR,38,2,7,6,5,4.0
KOR,24,1,0,3,3,4.0
KOR,68,2,1,3,3,4.0
KOR,50,1,0,6,3,4.0
KOR,60,2,2,3,3,4.0
KOR,48,2,0,7,3,4.0
KOR,48,1,0,6,3,4.0
KOR,39,2,0,5,3,4.0
KOR,25,2,0,6,3,4.0
KOR,59,2,0,3,3,4.0
KOR,28,2,0,6,3,4.0
KOR,64,2,2,3,3,4.0
KOR,21,1,0,3,3,4.0
KOR,52,2,7,3,3,4.0
KOR,63,1,0,2,5,4.0
KOR,62,2,7,3,5,4.0
KOR,50,1,2,6,3,4.0
KOR,63,1,1,6,3,4.0
KOR,30,1,0,3,3,4.0
KOR,54,1,1,3,3,4.0
KOR,35,2,0,5,3,4.0
KOR,20,1,0,3,3,4.0
KOR,39,2,1,6,2,4.0
KOR,57,1,0,6,3,4.0
KOR,50,1,0,3,3,4.0
KOR,26,1,0,6,3,4.0
KOR,59,2,2,3,3,4.0
KOR,48,1,2,6,3,4.0
KOR,48,2,1,3,3,4.0
KOR,29,2,0,6,2,4.0
KOR,56,2,1,3,3,4.0
KOR,52,2,0,3,3,4.0
KOR,50,2,0,3,3,4.0
KOR,55,2,2,3,3,4.0
KOR,63,2,0,3,3,4.0
KOR,68,1,0,3,3,4.0
KOR,37,2,1,6,3,4.0
KOR,78,1,0,0,5,4.0
KOR,18,2,0,3,3,4.0
KOR,46,1,0,6,3,4.0
KOR,18,1,2,2,3,4.0
KOR,60,2,1,3,3,4.0
KOR,44,1,0,3,3,4.0
KOR,69,1,7,2,5,4.0
KOR,49,2,0,3,3,4.0
KOR,26,1,0,5,3,4.0
KOR,54,1,0,3,3,4.0
KOR,43,1,7,6,3,4.0
KOR,82,2,7,1,5,4.0
KOR,39,1,0,5,3,4.0
KOR,47,2,3,6,2,4.0
KOR,28,1,0,3,3,4.0
KOR,56,1,0,3,3,4.0
KOR,33,1,0,5,3,4.0
KOR,48,1,0,5,3,4.0
KOR,42,2,0,6,3,4.0
KOR,28,1,0,5,3,4.0
KOR,36,2,0,6,5,4.0
KOR,30,1,0,6,3,4.0
KOR,58,2,2,3,3,4.0
KOR,28,2,1,6,3,4.0
KOR,47,2,0,5,2,4.0
KOR,40,1,0,6,3,4.0
KOR,45,2,1,3,3,4.0
KOR,44,1,0,6,3,4.0
KOR,25,1,0,3,3,4.0
KOR,49,2,0,3,3,4.0
KOR,51,2,7,5,2,4.0
KOR,60,2,2,3,3,4.0
KOR,19,2,0,3,3,4.0
KOR,54,2,2,3,3,4.0
KOR,33,2,0,6,2,4.0
KOR,46,2,0,5,3,4.0
KOR,58,1,2,6,2,4.0
KOR,44,1,0,6,3,4.0
KOR,25,2,0,5,3,4.0
KOR,48,2,1,3,3,4.0
KOR,62,2,0,2,3,4.0
KOR,25,1,0,3,3,4.0
KOR,59,1,7,6,3,4.0
KOR,22,1,0,3,3,4.0
KOR,65,1,0,3,3,4.0
KOR,33,2,0,6,3,4.0
KOR,52,2,2,3,3,4.0
KOR,30,1,0,6,3,4.0
KOR,38,2,0,6,3,4.0
KOR,50,2,2,3,3,4.0
KOR,53,1,7,3,3,4.0
KOR,61,2,0,3,3,4.0
KOR,42,2,0,6,2,4.0
KOR,62,1,0,6,3,4.0
KOR,45,2,2,3,3,4.0
KOR,23,2,0,3,3,4.0
KOR,57,1,2,3,3,4.0
KOR,60,2,0,2,3,4.0
KOR,27,2,0,5,3,4.0
KOR,44,1,7,5,3,4.0
KOR,59,2,7,3,3,4.0
KOR,20,1,0,3,3,4.0
KOR,35,1,0,5,3,4.0
KOR,40,1,0,3,3,4.0
KOR,18,2,0,3,3,4.0
KOR,57,1,0,6,3,4.0
KOR,58,1,0,3,3,4.0
KOR,28,1,2,6,2,4.0
KOR,34,2,0,5,3,4.0
KOR,69,1,0,1,3,4.0
KOR,88,2,0,1,5,4.0
KOR,79,2,7,1,5,4.0
KOR,39,2,0,5,3,4.0
KOR,21,1,0,3,3,4.0
KOR,64,1,0,3,3,4.0
KOR,56,1,0,3,3,4.0
KOR,53,1,7,3,3,4.0
KOR,62,2,7,2,3,4.0
KOR,50,2,7,3,3,4.0
KOR,32,2,0,6,3,4.0
KOR,27,1,0,5,3,4.0
KOR,48,1,7,6,3,4.0
KOR,31,1,0,5,3,4.0
KOR,38,1,7,6,3,4.0
KOR,45,2,1,5,3,4.0
KOR,29,2,0,6,3,4.0
KOR,46,1,0,6,2,4.0
KOR,37,1,0,6,3,4.0
KOR,55,2,0,3,3,4.0
KOR,79,2,0,1,5,4.0
KOR,47,1,0,6,3,4.0
KOR,38,1,0,6,3,4.0
KOR,60,1,0,3,3,4.0
KOR,41,2,0,6,3,4.0
KOR,56,2,0,3,3,4.0
KOR,70,1,0,1,3,4.0
KOR,19,1,0,3,3,4.0
KOR,40,2,7,6,2,4.0
KOR,53,1,7,3,5,4.0
KOR,21,2,2,6,3,4.0
KOR,38,1,0,6,2,4.0
KOR,33,1,0,3,3,4.0
KOR,38,1,0,6,5,4.0
KOR,75,1,0,1,3,4.0
KOR,57,1,7,3,3,4.0
KOR,65,1,7,3,3,4.0
KOR,57,2,2,3,5,4.0
KOR,44,2,0,3,3,4.0
KOR,71,2,7,3,3,4.0
KOR,43,1,0,6,3,4.0
KOR,41,2,0,5,3,4.0
KOR,21,1,7,5,3,4.0
KOR,28,2,2,6,2,4.0
KOR,28,1,0,6,3,4.0
KOR,49,1,0,6,3,4.0
KOR,24,1,0,6,3,4.0
KOR,35,2,2,3,3,4.0
KOR,26,2,0,5,3,4.0
KOR,34,1,2,6,3,4.0
KOR,38,2,2,6,2,4.0
KOR,44,2,7,3,5,4.0
KOR,55,1,2,6,3,4.0
KOR,46,1,0,6,3,4.0
KOR,47,1,1,3,3,4.0
KOR,58,2,7,3,3,4.0
KOR,20,2,2,3,2,4.0
KOR,60,2,7,3,3,4.0
KOR,42,2,2,6,3,4.0
KOR,32,1,0,6,3,4.0
KOR,60,1,7,3,5,4.0
KOR,62,2,2,2,5,4.0
KOR,62,1,0,3,3,4.0
KOR,58,2,0,3,2,4.0
KOR,40,2,2,5,3,4.0
KOR,32,1,0,6,3,4.0
KOR,62,1,0,3,3,4.0
KOR,20,2,0,3,3,4.0
KOR,27,2,0,6,2,4.0
KOR,63,1,7,6,3,4.0
KOR,59,2,7,3,3,4.0
KOR,32,2,0,3,3,4.0
KOR,64,2,0,3,2,4.0
KOR,20,1,0,3,3,4.0
KOR,59,1,7,2,4,4.0
KOR,60,2,2,2,3,4.0
KOR,55,1,0,3,3,4.0
KOR,51,2,7,3,3,4.0
KOR,75,1,2,1,3,4.0
KOR,56,2,2,3,3,4.0
KOR,49,1,0,3,3,4.0
KOR,20,2,7,3,3,4.0
KOR,18,1,0,2,2,4.0
KOR,50,1,7,6,3,4.0
KOR,63,1,0,3,3,4.0
KOR,33,1,7,6,2,4.0
KOR,59,2,1,2,3,4.0
KOR,62,2,2,3,2,4.0
KOR,58,2,2,3,3,4.0
KOR,18,2,0,2,3,4.0
KOR,47,2,0,3,3,4.0
KOR,48,1,7,3,5,4.0
KOR,48,1,2,6,3,4.0
KOR,59,2,0,2,3,4.0
KOR,35,2,0,6,3,4.0
KOR,47,2,7,3,3,4.0
KOR,37,1,0,3,3,4.0
KOR,69,1,0,2,3,4.0
KOR,47,2,2,5,3,4.0
KOR,48,1,7,6,3,4.0
KOR,28,1,0,6,3,4.0
KOR,61,1,0,3,3,4.0
KOR,46,1,0,6,3,4.0
KOR,35,1,0,6,3,4.0
KOR,24,1,1,3,3,4.0
KOR,66,1,0,2,2,4.0
KOR,24,1,0,6,3,4.0
KOR,45,1,2,6,3,4.0
KOR,65,1,0,1,5,4.0
KOR,28,2,2,5,3,4.0
KOR,27,2,2,6,3,4.0
KOR,57,2,0,3,3,4.0
KOR,59,1,7,3,3,4.0
KOR,46,2,2,5,3,4.0
KOR,18,1,0,2,2,4.0
KOR,61,2,0,1,5,4.0
KOR,55,2,0,6,3,4.0
KOR,44,1,0,5,3,4.0
KOR,49,2,0,3,3,4.0
KOR,18,1,0,3,3,4.0
KOR,67,2,2,2,3,4.0
KOR,44,2,0,3,3,4.0
KOR,41,1,0,6,3,4.0
KOR,57,1,0,6,3,4.0
KOR,34,2,0,6,3,4.0
KOR,46,2,7,5,3,4.0
KOR,69,2,2,3,3,4.0
KOR,56,2,1,2,3,4.0
KOR,42,2,7,6,2,4.0
KOR,56,2,0,3,2,4.0
KOR,24,1,0,3,3,4.0
KOR,54,2,7,3,3,4.0
KOR,64,2,7,1,3,4.0
KOR,55,1,0,6,2,4.0
KOR,62,1,0,3,3,4.0
KOR,34,2,0,3,3,4.0
KOR,32,1,2,5,3,4.0
KOR,29,2,0,6,3,4.0
KOR,42,2,1,5,3,4.0
KOR,43,1,0,6,3,4.0
KOR,38,1,7,6,3,4.0
KOR,52,2,1,3,3,4.0
KOR,50,2,2,3,3,4.0
KOR,34,2,0,5,3,4.0
KOR,57,1,0,5,3,4.0
KOR,57,2,0,3,5,4.0
KOR,26,2,0,6,3,4.0
KOR,64,2,0,2,3,4.0
KOR,64,1,1,3,3,4.0
KOR,81,2,0,1,5,4.0
KOR,52,2,0,3,3,4.0
KOR,40,2,2,5,3,4.0
KOR,68,1,7,3,4,4.0
KOR,19,2,0,2,3,4.0
KOR,54,2,2,3,3,4.0
KOR,21,2,0,5,3,4.0
KOR,57,1,0,3,3,4.0
KOR,62,1,0,2,3,4.0
KOR,47,1,7,5,2,4.0
KOR,51,1,0,3,3,4.0
KOR,61,2,7,2,3,4.0
KOR,53,1,0,5,3,4.0
KOR,36,2,0,5,3,4.0
KOR,56,2,7,3,2,4.0
KOR,60,2,1,3,3,4.0
KOR,30,2,1,3,3,4.0
KOR,61,1,0,2,3,4.0
KOR,59,1,0,3,3,4.0
KOR,37,1,0,6,2,4.0
KOR,35,1,0,6,3,4.0
KOR,26,2,0,5,3,4.0
KOR,59,2,0,3,5,4.0
KOR,51,2,0,3,3,4.0
KOR,45,2,0,3,3,4.0
KOR,45,2,0,6,2,4.0
KOR,65,1,0,3,3,4.0
KOR,20,1,0,3,3,4.0
KOR,38,2,2,5,5,4.0
KOR,39,2,0,5,2,4.0
KOR,22,2,0,3,2,4.0
KOR,53,1,0,5,3,4.0
KOR,28,1,0,6,2,4.0
KOR,56,2,0,3,3,4.0
KOR,46,2,0,3,3,4.0
KOR,37,2,0,5,3,4.0
KOR,61,1,0,3,2,4.0
KOR,60,2,7,2,3,4.0
KOR,35,2,0,6,3,4.0
KOR,49,1,7,3,3,4.0
KOR,24,1,7,5,3,4.0
KOR,45,1,7,6,3,4.0
KOR,80,2,7,1,5,4.0
KOR,41,1,0,6,3,4.0
KOR,63,2,0,2,3,4.0
KOR,48,1,0,7,2,4.0
KOR,45,1,2,6,3,4.0
KOR,40,1,0,5,5,4.0
KOR,50,1,0,5,3,4.0
KOR,58,1,7,2,3,4.0
KOR,26,2,0,7,5,4.0
KOR,26,1,0,5,2,4.0
KOR,32,2,0,6,3,4.0
KOR,50,1,0,6,3,4.0
KOR,55,2,7,3,3,4.0
KOR,18,2,0,3,5,4.0
KOR,28,2,0,6,2,4.0
KOR,40,2,0,6,2,4.0
KOR,23,1,0,3,3,4.0
KOR,32,2,0,6,3,4.0
KOR,50,1,1,6,2,4.0
KOR,34,2,0,6,3,4.0
KOR,33,2,2,3,3,4.0
KOR,43,2,2,6,3,4.0
KOR,52,2,7,1,3,4.0
KOR,24,2,1,5,3,4.0
KOR,36,1,7,6,2,4.0
KOR,23,1,0,3,3,4.0
KOR,40,1,0,5,3,4.0
KOR,23,1,0,5,3,4.0
KOR,65,1,0,2,3,4.0
KOR,62,2,7,3,3,4.0
KOR,49,1,7,6,2,4.0
KOR,38,1,0,7,3,4.0
KOR,43,1,0,3,3,4.0
KOR,28,1,0,6,3,4.0
KOR,30,1,0,5,3,4.0
KOR,35,2,0,3,3,4.0
KOR,26,2,2,5,3,4.0
KOR,46,1,1,6,2,4.0
KOR,47,2,0,3,3,4.0
KOR,63,2,1,3,3,4.0
KOR,44,1,0,5,3,4.0
KOR,18,1,0,2,3,4.0
KOR,61,2,0,3,2,4.0
KOR,32,1,1,5,3,4.0
KOR,25,2,7,6,3,4.0
KOR,56,1,7,6,2,4.0
KOR,54,1,0,3,3,4.0
KOR,56,2,2,3,2,4.0
KOR,47,1,7,6,3,4.0
KOR,57,1,0,5,2,4.0
KOR,26,1,2,6,5,4.0
KOR,49,2,7,3,5,4.0
KOR,62,1,7,3,3,4.0
KOR,53,1,0,6,3,4.0
KOR,34,2,0,6,3,4.0
KOR,18,2,0,3,2,4.0
KOR,75,1,7,1,3,4.0
KOR,50,1,7,3,3,4.0
KOR,23,2,0,5,2,4.0
KOR,52,2,7,3,3,4.0
KOR,24,1,0,6,3,4.0
KOR,60,1,0,5,3,4.0
KOR,34,1,0,7,5,4.0
KOR,29,2,0,6,3,4.0
KOR,45,1,0,3,3,4.0
KOR,64,2,2,3,3,4.0
KOR,61,1,0,5,3,4.0
KOR,43,1,0,6,3,4.0
KOR,47,1,0,6,3,4.0
KOR,39,1,0,5,3,4.0
KOR,27,1,0,6,2,4.0
KOR,44,2,2,6,2,4.0
KOR,32,2,0,6,3,4.0
KOR,65,1,0,3,3,4.0
KOR,61,2,2,2,3,4.0
KOR,33,1,0,6,3,4.0
KOR,61,2,7,2,3,4.0
KOR,43,2,1,3,5,4.0
KOR,51,2,1,3,2,4.0
KOR,22,1,0,3,3,4.0
KOR,43,2,0,6,3,4.0
KOR,55,2,2,3,3,4.0
KOR,59,2,0,3,3,4.0
KOR,37,1,1,6,3,4.0
KOR,19,1,1,2,3,4.0
KOR,51,2,2,5,3,4.0
KOR,29,1,7,6,3,4.0
KOR,40,2,2,6,3,4.0
KOR,65,2,2,3,3,4.0
KOR,48,1,7,3,3,4.0
KOR,43,1,0,3,4,4.0
KOR,37,1,0,6,3,4.0
KOR,60,2,0,3,2,4.0
KOR,72,2,7,1,3,4.0
KOR,26,1,0,5,3,4.0
KOR,60,2,0,3,2,4.0
KOR,22,1,0,6,3,4.0
KOR,75,1,1,3,3,4.0
KOR,25,2,2,3,3,4.0
KOR,61,2,0,3,3,4.0
KOR,37,1,0,6,3,4.0
KOR,63,1,0,3,2,4.0
KOR,68,1,0,7,3,4.0
KOR,62,2,7,3,3,4.0
KOR,45,1,0,3,3,4.0
KOR,42,1,2,6,3,4.0
KOR,58,2,7,3,3,4.0
KOR,23,2,0,6,3,4.0
KOR,44,1,7,7,3,4.0
KOR,22,1,0,3,3,4.0
KOR,63,2,0,3,3,4.0
KOR,59,1,2,3,2,4.0
KOR,28,1,0,6,3,4.0
KOR,48,2,7,3,3,4.0
KOR,33,2,7,3,3,4.0
KOR,67,2,1,3,3,4.0
KOR,47,2,7,3,3,4.0
KOR,80,1,2,0,3,4.0
KOR,48,2,2,3,3,4.0
KOR,72,2,1,1,3,4.0
KOR,53,1,2,3,3,4.0
KOR,37,1,0,6,3,4.0
KOR,32,1,0,6,2,4.0
KOR,52,2,0,3,3,4.0
KOR,22,2,0,5,3,4.0
KOR,45,1,7,3,3,4.0
KOR,54,1,2,3,3,4.0
KOR,30,2,2,6,3,4.0
KOR,76,2,2,1,3,4.0
KOR,38,1,0,5,3,4.0
KOR,26,1,1,5,3,4.0
KOR,37,2,0,6,3,4.0
KOR,37,2,7,6,3,4.0
KOR,56,2,0,3,3,4.0
KOR,57,1,0,6,3,4.0
KOR,71,2,7,1,5,4.0
KOR,62,2,7,3,3,4.0
KOR,37,1,0,5,3,4.0
KOR,74,1,1,6,3,4.0
KOR,41,2,0,6,3,4.0
KOR,46,2,7,3,3,4.0
KOR,25,1,0,3,3,4.0
KOR,59,1,7,3,3,4.0
KOR,50,1,0,6,3,4.0
KOR,41,1,0,5,3,4.0
KOR,62,2,0,3,3,4.0
KOR,27,2,0,3,3,4.0
KOR,62,2,7,2,3,4.0
KOR,41,1,0,6,3,4.0
KOR,47,1,0,6,3,4.0
KOR,20,1,0,3,3,4.0
KOR,40,2,0,6,3,4.0
KOR,37,1,0,3,3,4.0
KOR,23,1,0,3,3,4.0
KOR,27,1,0,6,3,4.0
KOR,45,2,2,3,3,4.0
KOR,33,1,0,6,3,4.0
KOR,60,1,0,3,3,4.0
KOR,65,2,0,2,3,4.0
KOR,64,2,2,3,3,4.0
KOR,28,1,2,6,2,4.0
KOR,23,2,0,6,3,4.0
KOR,53,2,0,3,2,4.0
KOR,64,1,7,3,5,4.0
KOR,29,1,2,3,3,4.0
KOR,34,1,0,5,3,4.0
KOR,48,2,0,3,2,4.0
KOR,69,2,2,3,4,4.0
KOR,51,1,1,3,3,4.0
KOR,26,1,0,3,2,4.0
KOR,32,2,0,6,3,4.0
KOR,20,2,0,3,3,4.0
KOR,53,2,0,3,3,4.0
KOR,63,1,7,3,2,4.0
KOR,24,1,0,6,3,4.0
KOR,36,2,0,5,3,4.0
KOR,30,1,0,8,3,4.0
KOR,25,2,0,6,3,4.0
KOR,50,2,0,3,2,4.0
KOR,53,2,7,3,3,4.0
KOR,38,2,2,6,3,4.0
KOR,61,1,7,3,3,4.0
KOR,60,1,2,6,2,4.0
KOR,57,1,7,3,3,4.0
KOR,42,2,7,6,3,4.0
KOR,67,2,7,1,5,4.0
KOR,45,1,0,6,3,4.0
KOR,48,1,0,6,3,4.0
KOR,27,2,0,6,2,4.0
KOR,34,1,0,3,3,4.0
KOR,48,2,2,6,3,4.0
KOR,69,1,0,1,5,4.0
KOR,53,2,1,3,2,4.0
KOR,37,2,0,5,3,4.0
KOR,55,1,0,3,2,4.0
KOR,61,2,2,2,4,4.0
KOR,49,1,0,6,5,4.0
KOR,25,1,0,5,3,4.0
KOR,46,1,0,3,2,4.0
KOR,53,2,7,3,3,4.0
KOR,35,1,0,5,5,4.0
KOR,50,2,0,3,3,4.0
KOR,59,1,0,2,3,4.0
KOR,73,2,0,1,3,4.0
KOR,53,1,1,3,2,4.0
KOR,37,2,7,6,5,4.0
KOR,36,1,0,6,3,4.0
KOR,53,2,7,5,3,4.0
KOR,43,1,0,5,3,4.0
KOR,50,2,0,3,2,4.0
KOR,61,2,7,2,5,4.0
KOR,25,2,1,6,3,4.0
KOR,41,1,0,6,3,4.0
KOR,53,2,2,6,3,4.0
KOR,65,1,0,3,3,4.0
KOR,57,1,0,6,3,4.0
KOR,37,2,0,6,3,4.0
KOR,63,2,0,2,3,4.0
KOR,40,2,0,3,3,4.0
KOR,25,1,0,6,3,4.0
KOR,61,2,0,3,2,4.0
KOR,62,2,2,3,3,4.0
KOR,64,2,0,2,5,4.0
KOR,64,1,0,3,5,4.0
KOR,59,1,3,3,3,4.0
KOR,40,2,0,6,3,4.0
KOR,55,2,0,3,3,4.0
KOR,48,2,2,3,3,4.0
KOR,58,2,2,3,3,4.0
KOR,65,1,0,1,3,4.0
KOR,24,1,0,3,3,4.0
KOR,46,1,0,6,3,4.0
KOR,61,2,7,3,5,4.0
KOR,29,1,0,6,2,4.0
KOR,25,2,0,6,3,4.0
KOR,64,2,7,3,3,4.0
KOR,29,2,0,6,3,4.0
KOR,49,1,0,6,2,4.0
KOR,21,2,7,3,3,4.0
KOR,33,1,0,6,5,4.0
KOR,35,1,0,6,3,4.0
KOR,65,1,0,3,3,4.0
KOR,25,2,0,5,3,4.0
KOR,64,1,2,3,3,4.0
KOR,21,1,2,3,3,4.0
KOR,21,2,0,3,3,4.0
KOR,35,1,0,6,3,4.0
KOR,29,1,0,6,3,4.0
KOR,60,2,0,3,3,4.0
KOR,64,2,2,3,1,4.0
KOR,62,1,0,3,2,4.0
KOR,61,2,2,3,3,4.0
KOR,37,2,2,6,2,4.0
KOR,40,1,2,6,3,4.0
KOR,46,1,0,3,3,4.0
KOR,37,2,0,3,3,4.0
KOR,19,1,0,3,3,4.0
KOR,40,1,0,4,3,4.0
KOR,64,2,0,3,3,4.0
KOR,47,2,2,3,5,4.0
KOR,21,2,0,3,3,4.0
KOR,44,2,2,3,2,4.0
KOR,33,1,7,6,3,4.0
KOR,51,2,0,3,3,4.0
KOR,60,2,0,3,3,4.0
KOR,60,2,0,6,2,4.0
KOR,18,2,2,3,3,4.0
KOR,26,2,0,6,3,4.0
KOR,66,1,0,3,3,4.0
KOR,45,2,0,5,3,4.0
KOR,69,1,0,2,3,4.0
KOR,56,2,0,6,3,4.0
KOR,50,1,0,3,5,4.0
KOR,25,1,0,5,5,4.0
KOR,47,1,0,5,3,4.0
KOR,50,1,0,3,5,4.0
KOR,28,2,0,6,3,4.0
KOR,45,1,0,6,2,4.0
KOR,29,1,0,6,3,4.0
KOR,73,1,0,1,5,4.0
KOR,57,1,0,3,3,4.0
KOR,30,2,7,6,5,4.0
KOR,21,2,2,3,3,4.0
KOR,30,2,1,5,3,4.0
KOR,62,2,1,3,2,4.0
KOR,47,1,7,5,3,4.0
KOR,38,2,2,3,3,4.0
KOR,64,1,7,3,3,4.0
KOR,51,1,0,6,3,4.0
KOR,57,2,7,3,3,4.0
KOR,22,1,0,3,3,4.0
KOR,40,2,0,5,3,4.0
KOR,86,2,7,1,5,4.0
KOR,46,1,2,5,3,4.0
KOR,28,2,1,6,2,4.0
KOR,35,2,0,6,3,4.0
KOR,29,1,0,6,3,4.0
KOR,65,1,7,3,3,4.0
KOR,41,2,2,6,3,4.0
KOR,20,1,0,3,3,4.0
KOR,59,2,7,3,3,4.0
KOR,46,1,0,6,3,4.0
KOR,32,2,0,5,3,4.0
KOR,25,1,7,6,3,4.0
KOR,68,1,2,3,4,4.0
KOR,23,1,0,6,3,4.0
KOR,41,2,2,5,3,4.0
KOR,25,2,0,6,3,4.0
KOR,38,2,0,3,3,4.0
KOR,23,1,0,3,5,4.0
KOR,64,1,0,2,3,4.0
KOR,19,2,0,3,3,4.0
KOR,46,2,0,3,2,4.0
KOR,64,2,7,1,3,4.0
KOR,61,2,0,3,3,4.0
KOR,23,1,0,3,2,4.0
KOR,65,1,0,3,5,4.0
KOR,54,2,0,3,3,4.0
KOR,46,2,2,6,3,4.0
KOR,48,2,2,5,3,4.0
KOR,48,1,0,6,3,4.0
KOR,49,2,1,3,3,4.0
KOR,49,1,0,6,3,4.0
KOR,52,2,7,3,5,4.0
KOR,52,2,2,3,3,4.0
KOR,71,2,7,3,5,4.0
KOR,29,1,0,3,2,4.0
KOR,53,1,0,3,3,4.0
KOR,38,2,0,3,3,4.0
KOR,38,2,1,3,3,4.0
KOR,27,2,0,6,3,4.0
KOR,47,1,0,5,3,4.0
KOR,52,1,0,2,5,4.0
KOR,47,2,2,3,3,4.0
KOR,45,2,7,3,3,4.0
KOR,22,1,0,3,3,4.0
KOR,61,2,0,3,3,4.0
KOR,58,1,0,6,3,4.0
KOR,37,2,0,6,2,4.0
KOR,44,1,2,6,2,4.0
KOR,52,2,0,3,3,4.0
KOR,46,2,0,5,3,4.0
KOR,34,2,0,7,2,4.0
KOR,27,1,1,6,2,4.0
KOR,64,1,7,2,5,4.0
KOR,62,1,0,6,2,4.0
KOR,52,1,0,6,3,4.0
KOR,27,1,0,6,2,4.0
KOR,60,2,0,3,3,4.0
KOR,47,1,0,6,2,4.0
KOR,35,2,0,6,3,4.0
KOR,30,1,0,6,2,4.0
KOR,45,1,0,5,3,4.0
KOR,64,1,0,2,3,4.0
KOR,18,2,0,3,3,4.0
KOR,22,2,0,3,3,4.0
KOR,31,2,0,6,3,4.0
KOR,30,1,0,6,3,4.0
KOR,58,1,0,5,3,4.0
KOR,47,1,7,6,3,4.0
KOR,51,1,0,3,3,4.0
KOR,56,2,0,3,3,4.0
KOR,63,2,7,2,5,4.0
KOR,52,2,7,5,2,4.0
KOR,36,2,7,5,3,4.0
KOR,37,1,0,6,3,4.0
KOR,45,1,1,3,3,4.0
KOR,51,2,7,3,2,4.0
KOR,58,2,0,3,3,4.0
KOR,50,1,2,6,3,4.0
KOR,47,2,0,5,3,4.0
KOR,34,1,0,5,4,4.0
KOR,22,2,0,3,3,4.0
KOR,65,2,7,3,3,4.0
KOR,46,2,2,3,3,4.0
KOR,26,2,0,6,2,4.0
KOR,52,1,0,3,3,4.0
KOR,37,1,0,3,3,4.0
KOR,44,1,0,3,3,4.0
KOR,47,2,0,3,3,4.0
KOR,55,2,0,3,3,4.0
KOR,54,1,2,5,3,4.0
KOR,64,1,0,3,2,4.0
KOR,51,2,0,3,3,4.0
KOR,61,2,0,2,3,4.0
KOR,69,1,0,3,3,4.0
KOR,64,2,0,2,3,4.0
KOR,25,2,0,6,2,4.0
KOR,50,2,2,5,2,4.0
KOR,48,1,0,5,2,4.0
KOR,23,2,2,3,3,4.0
KOR,56,2,2,3,3,4.0
KOR,48,2,0,5,2,4.0
KOR,39,1,0,3,3,4.0
KOR,60,2,2,3,3,4.0
KOR,60,1,0,3,3,4.0
KOR,48,2,0,5,3,4.0
KOR,74,1,2,1,3,4.0
KOR,62,2,0,3,2,4.0
KOR,42,2,2,5,3,4.0
KOR,37,1,0,6,3,4.0
KOR,52,1,1,5,3,4.0
KOR,35,1,2,6,3,4.0
KOR,65,2,2,3,3,4.0
KOR,59,1,7,3,3,4.0
KOR,67,1,0,2,3,4.0
KOR,38,2,1,5,3,4.0
KOR,41,1,0,6,3,4.0
KOR,60,2,2,2,3,4.0
KOR,68,2,0,2,3,4.0
KOR,27,1,0,6,3,4.0
KOR,61,2,2,2,4,4.0
KOR,35,2,0,6,2,4.0
KOR,72,2,2,1,3,4.0
KOR,64,1,7,3,3,4.0
KOR,45,1,0,5,2,4.0
KOR,52,2,2,3,3,4.0
KOR,38,2,2,6,3,4.0
KOR,25,2,0,6,3,4.0
KOR,29,2,0,3,2,4.0
KOR,51,1,0,5,3,4.0
KOR,44,1,0,6,3,4.0
KOR,53,1,0,6,3,4.0
KOR,40,2,2,5,3,4.0
KOR,61,2,7,2,3,4.0
KOR,63,2,2,2,3,4.0
KOR,65,1,0,2,4,4.0
