Q1,Q2,Q3,Q4,Q5,Q6,Q29,Q37,Q41,Q59,Q60,Q63,Q75,Q90,Q94,Q95,Q96,Q97,Q98,Q99,Q100,Q101,Q102,Q103,Q104,Q159,Q160,Q178,Q182,Q184,Q185,Q186,Q187,Q188,Q189,Q195,Q196,Q197,Q260,Q262,Q275,Q287,Q289,Q290,B_COUNTRY_ALPHA
2,2,1,1,4,3,3,4,2,2,2,3,2,1,0,0,0,0,0,0,1,0,0,1,0,7,3,1,10,8,10,10,1,10,1,1,2,2,1,66,7,2,8,36001,AUS
1,2,2,2,4,3,2,4,4,2,2,3,2,6,1,0,0,0,1,0,1,0,0,0,0,8,4,1,1,1,5,2,1,1,1,3,1,3,1,75,6,2,1,36001,AUS
1,1,1,1,2,4,4,4,4,2,1,2,2,6,0,2,2,0,0,2,2,2,0,0,0,9,2,6,10,9,10,10,3,10,1,3,2,3,2,47,6,3,0,36001,AUS
1,2,2,2,2,2,3,4,2,2,2,2,2,4,1,0,0,0,0,0,1,0,0,0,0,6,3,1,8,7,8,6,6,6,1,5,2,3,1,73,6,3,1,36001,AUS
1,2,1,3,1,4,3,3,4,2,1,-2,2,-2,0,0,0,0,0,0,0,0,0,0,0,6,5,-2,6,7,7,7,6,-2,5,5,2,3,2,45,6,-2,0,36004,AUS
1,1,2,2,1,2,4,4,3,2,1,1,2,3,2,0,2,0,0,0,2,2,2,0,0,7,3,1,10,3,9,10,6,1,1,1,2,4,2,57,6,2,3,36001,AUS
1,2,3,3,4,4,3,4,3,2,1,2,2,3,0,2,0,0,0,0,0,0,1,0,0,6,1,1,10,10,10,10,7,8,1,5,1,2,1,67,3,2,0,36001,AUS
1,2,2,3,2,3,3,4,4,1,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,8,3,1,10,6,10,10,6,6,1,1,2,3,2,53,7,2,1,36001,AUS
1,2,2,3,3,4,3,3,4,3,2,2,2,6,1,1,1,0,0,0,0,1,0,2,0,5,3,4,10,9,8,10,4,9,1,7,2,2,1,66,4,2,7,36001,AUS
1,2,1,3,2,4,4,5,4,2,2,2,2,4,0,0,2,0,0,0,0,0,0,0,0,5,1,2,10,10,10,10,6,8,1,4,2,3,2,48,3,3,0,36001,AUS
1,1,1,3,2,3,3,3,2,2,1,2,1,2,1,2,2,0,0,0,1,1,0,2,2,10,9,6,10,10,10,10,8,10,1,3,1,1,2,58,7,2,1,36002,AUS
1,2,1,3,2,4,4,4,5,3,3,1,2,5,0,0,0,0,0,0,0,0,0,1,2,5,1,4,10,10,10,10,7,7,1,2,2,2,2,36,6,2,0,36001,AUS
1,1,2,3,1,3,4,5,2,3,2,3,2,4,1,2,1,0,1,0,2,2,0,0,0,10,3,4,10,10,10,10,1,7,1,1,1,1,2,24,6,2,3,36002,AUS
1,1,2,3,3,3,4,3,4,1,1,1,3,5,1,2,0,0,0,0,2,0,0,0,0,8,5,1,8,3,5,7,5,6,1,3,2,3,2,68,3,2,1,36001,AUS
1,1,1,2,2,2,3,2,2,2,1,2,2,5,1,0,0,0,0,1,2,1,0,0,2,9,1,1,1,6,6,1,5,5,1,6,2,2,2,73,2,3,8,36001,AUS
1,2,2,3,1,2,1,1,1,2,2,2,1,10,2,0,0,0,0,0,0,0,0,0,0,10,9,10,6,1,5,5,1,5,1,5,2,2,1,38,6,4,1,36006,AUS
3,1,2,3,2,4,2,5,3,3,2,2,3,7,0,0,0,0,0,0,0,0,0,0,0,10,1,2,10,7,6,10,1,6,1,6,1,4,2,27,4,4,0,36001,AUS
1,1,1,2,2,3,4,5,2,2,2,2,1,10,1,2,2,0,0,0,0,1,0,0,0,10,1,1,10,10,10,10,10,10,1,1,1,2,2,41,6,2,1,36001,AUS
1,2,1,3,3,4,3,4,4,2,1,2,3,1,0,0,2,0,0,0,2,2,0,0,0,3,1,1,10,10,10,10,1,10,1,1,4,1,1,59,6,2,0,36001,AUS
2,2,3,1,4,3,4,5,2,2,1,2,2,2,1,2,2,0,0,0,2,0,0,2,0,3,9,1,9,5,6,10,7,7,1,1,1,2,1,84,3,3,4,36002,AUS
1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,74,2,5,1,36001,AUS
1,2,2,2,4,1,3,4,2,3,2,3,3,6,2,0,0,0,0,0,0,0,0,-2,2,7,10,1,1,1,1,-2,1,1,1,1,1,4,2,73,2,-2,1,36001,AUS
1,1,1,2,4,4,3,3,5,2,1,2,4,10,1,1,0,0,0,0,1,0,0,0,0,6,1,1,10,5,10,10,4,5,1,10,1,2,1,69,4,3,8,36002,AUS
1,1,1,2,1,4,3,4,3,1,1,1,2,7,1,0,0,0,0,0,0,0,0,0,0,5,1,1,10,9,8,10,5,7,1,3,2,3,2,67,4,3,8,36001,AUS
1,1,2,2,2,2,3,5,4,2,2,2,3,6,1,2,2,0,1,0,0,0,0,0,0,7,7,1,10,5,8,8,1,6,1,7,2,3,2,64,3,2,2,36001,AUS
1,2,2,3,2,3,4,5,5,2,1,2,1,7,0,0,1,0,0,0,0,0,0,0,0,7,1,3,10,6,10,10,6,10,1,2,2,4,2,32,6,3,0,36001,AUS
1,1,1,3,1,1,4,3,4,1,1,1,1,6,2,0,2,2,0,1,2,1,0,0,0,8,3,3,10,6,8,10,8,7,1,1,2,4,2,40,6,2,1,36001,AUS
1,2,1,2,3,3,3,4,4,2,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,6,4,1,10,6,9,9,5,5,1,6,1,4,1,58,4,3,0,36001,AUS
1,1,2,1,3,3,4,5,4,1,1,1,1,1,1,0,1,1,1,0,1,-2,0,0,0,6,3,2,9,8,6,9,3,8,1,1,2,3,1,74,6,2,1,36001,AUS
1,1,1,2,1,4,3,1,2,1,1,2,2,2,0,2,0,0,0,0,2,0,2,0,0,10,1,1,10,10,8,10,1,6,1,7,2,3,1,42,3,2,0,36001,AUS
1,1,1,2,3,3,2,4,1,3,1,2,1,5,0,2,0,1,0,0,0,0,0,0,0,10,10,1,1,10,10,10,5,10,1,10,1,1,2,64,4,2,0,36001,AUS
1,1,2,3,3,4,3,3,5,2,1,2,2,7,0,2,0,0,0,0,0,0,0,0,0,4,3,4,7,9,10,10,9,9,1,1,2,4,1,58,3,3,0,36001,AUS
1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,6,2,0,0,0,0,0,0,0,0,0,0,10,10,-2,10,10,10,10,10,10,10,10,1,3,2,77,3,-2,8,36001,AUS
1,1,2,2,3,2,3,3,5,2,1,2,2,5,2,0,0,0,0,0,0,2,0,2,0,10,6,1,10,5,10,10,5,1,1,1,1,4,2,64,6,2,1,36001,AUS
1,2,2,2,2,1,3,4,3,3,2,2,3,5,2,0,0,0,0,0,0,0,0,0,2,8,8,1,1,10,10,5,1,1,1,4,2,3,2,78,-2,3,8,36001,AUS
1,2,1,3,2,3,4,4,4,2,3,3,1,7,1,2,2,0,1,0,0,1,0,1,1,8,7,2,6,7,7,-2,3,6,1,3,2,4,2,54,3,4,0,36001,AUS
1,1,2,2,2,3,4,4,2,2,1,2,2,6,1,2,0,0,0,0,0,0,0,0,0,10,1,1,10,10,10,10,5,5,1,1,4,4,2,49,6,2,1,36001,AUS
1,1,1,2,2,4,3,5,4,2,2,2,3,5,0,2,2,1,1,1,1,1,1,1,1,5,4,1,1,10,10,10,7,9,1,8,2,2,2,31,6,3,0,36002,AUS
1,1,1,1,1,4,3,5,1,2,2,3,2,10,0,0,0,0,0,0,0,0,0,0,0,10,10,1,5,10,10,10,10,10,1,10,1,1,1,71,3,4,8,36001,AUS
1,2,1,3,3,4,2,4,5,3,2,4,3,3,0,0,0,2,0,0,0,0,0,0,0,8,3,1,2,8,8,10,1,9,1,9,2,3,1,51,4,3,0,36001,AUS
1,1,1,2,2,2,4,3,3,2,1,2,2,5,1,2,2,0,0,0,0,0,0,0,0,9,4,3,10,5,5,5,5,5,1,7,1,3,2,41,6,4,1,36001,AUS
1,1,2,2,1,4,1,3,2,2,2,4,3,6,0,1,0,1,0,0,0,0,0,0,0,8,6,2,1,6,10,10,1,10,1,8,2,2,1,58,4,3,0,36001,AUS
3,1,1,1,3,3,2,4,4,2,2,2,2,10,0,1,0,0,0,0,1,0,0,1,0,10,6,1,1,6,6,6,6,6,1,8,1,2,1,64,2,4,0,36001,AUS
1,2,2,3,2,1,3,2,3,3,2,2,2,3,1,0,0,0,0,0,1,0,0,0,0,8,6,3,3,3,3,4,2,3,2,5,2,4,1,34,6,4,-2,36004,AUS
1,1,1,3,1,4,3,4,4,2,2,2,-2,7,0,1,0,0,0,0,0,0,0,0,0,4,5,2,5,8,6,9,5,8,1,5,1,3,2,57,6,3,0,36001,AUS
2,2,1,3,2,4,3,5,4,2,2,2,2,7,0,2,0,0,0,0,0,0,0,2,0,10,1,8,10,10,10,10,9,10,3,8,1,4,1,32,6,2,0,36001,AUS
1,1,2,2,2,1,2,5,4,2,2,3,2,-2,2,2,0,0,0,0,0,0,0,0,0,6,9,1,-2,-2,-2,-2,-2,-2,1,-2,1,3,2,29,4,3,-2,36002,AUS
1,1,1,2,2,2,4,3,2,2,2,2,2,2,1,2,2,1,0,0,2,0,2,0,0,7,5,3,8,4,9,10,4,8,1,1,2,3,2,28,6,2,2,36001,AUS
1,1,1,2,2,3,4,4,4,1,2,2,3,4,0,1,2,2,0,0,2,0,0,0,0,5,1,4,9,8,10,10,5,8,1,7,2,2,2,54,7,2,1,36001,AUS
1,1,1,2,1,1,4,4,4,2,2,2,2,5,2,0,0,1,0,0,0,0,0,0,0,6,6,3,4,2,4,4,3,3,1,2,2,3,2,52,6,3,8,36001,AUS
1,2,3,3,1,4,3,4,3,2,1,2,3,3,0,0,0,0,0,0,2,0,0,0,0,3,1,1,1,5,8,10,6,10,1,10,1,1,2,59,3,2,0,36001,AUS
3,2,1,4,4,4,4,5,2,3,3,4,3,1,0,2,0,0,0,0,0,0,0,0,0,3,10,1,6,10,10,10,1,10,1,10,1,4,2,47,3,2,0,36001,AUS
2,4,4,4,2,1,4,5,5,4,4,4,4,5,1,0,0,0,0,0,0,0,0,0,0,5,5,1,1,1,10,1,1,1,1,1,4,4,1,60,6,3,1,36003,AUS
1,1,1,3,2,4,4,3,5,2,1,3,2,2,0,2,0,0,0,0,0,0,0,0,0,8,1,6,10,10,5,10,5,8,1,8,1,2,2,40,6,3,8,36001,AUS
1,2,2,2,1,3,-2,3,3,2,1,2,2,6,0,2,0,0,0,0,0,2,0,0,0,6,3,2,9,5,9,9,1,8,1,8,1,2,2,49,3,4,0,36001,AUS
1,1,1,3,1,4,4,5,4,2,1,2,2,4,1,0,0,0,0,0,0,0,0,0,0,8,2,4,10,9,9,10,7,-2,1,5,2,4,2,42,4,3,3,36002,AUS
1,1,3,1,2,4,4,3,5,2,1,2,1,5,-2,1,2,-2,-2,2,1,-2,-2,1,1,6,4,5,6,4,6,8,5,4,10,7,2,4,1,49,4,4,0,36001,AUS
1,1,1,2,3,2,4,5,4,1,1,2,2,6,2,0,2,0,0,0,0,2,0,0,2,9,7,1,7,6,6,-2,2,9,1,1,1,3,2,65,3,3,8,36001,AUS
1,1,2,2,2,2,3,3,2,1,1,2,3,6,2,2,1,0,0,0,0,0,1,0,0,4,8,2,5,5,5,5,1,5,1,5,1,2,1,42,3,3,1,36001,AUS
1,1,2,2,3,4,3,4,3,2,2,2,-2,4,0,0,1,0,0,2,1,0,0,0,0,10,1,1,10,10,10,10,8,10,1,4,1,2,1,79,8,2,0,36001,AUS
1,1,2,4,4,4,3,3,4,1,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,8,6,1,10,10,10,10,8,10,1,9,2,2,2,63,2,4,0,36001,AUS
1,2,2,3,4,4,4,5,5,2,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,10,1,1,5,9,9,10,5,8,1,1,1,4,2,70,3,2,0,36002,AUS
2,2,2,2,2,3,3,4,4,2,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,8,4,1,10,10,10,10,1,1,1,8,3,3,2,38,6,3,0,36003,AUS
1,1,1,4,2,3,4,5,5,2,2,4,3,1,1,2,2,2,0,1,0,1,2,1,1,10,1,10,10,10,10,10,1,10,1,10,2,2,2,55,3,4,1,36001,AUS
2,2,2,3,2,2,2,2,4,2,2,2,2,8,2,0,0,0,0,0,2,0,0,0,0,10,7,3,2,2,6,6,1,2,1,7,2,3,2,33,7,2,5,36005,AUS
1,1,2,2,2,1,4,3,4,2,2,2,3,5,2,0,0,0,0,0,0,0,0,0,0,7,6,1,10,5,8,5,6,10,1,1,2,2,2,51,6,2,1,-2,AUS
1,1,2,2,2,3,3,4,4,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,3,3,10,1,8,1,10,1,1,1,68,3,2,0,36001,AUS
1,2,2,2,4,2,3,4,4,2,2,2,3,3,0,0,0,0,1,0,0,0,0,0,0,3,6,1,4,2,5,6,5,2,1,9,2,4,1,71,7,2,-2,36001,AUS
2,2,2,3,3,2,4,5,4,2,1,1,2,4,2,2,0,0,0,1,1,1,0,1,0,4,-2,4,10,2,9,10,2,5,1,9,1,1,1,62,6,3,1,36001,AUS
1,2,2,3,1,4,4,3,3,3,1,4,3,5,0,2,0,0,0,0,0,0,0,0,0,6,7,1,10,6,6,6,1,1,1,6,1,2,2,33,4,4,0,36001,AUS
1,2,2,1,1,1,2,3,2,2,2,2,2,1,2,0,0,0,1,0,2,2,0,0,2,8,8,1,6,1,1,1,1,1,1,8,1,3,1,85,6,3,1,36002,AUS
1,3,2,3,1,3,3,3,4,2,2,3,2,5,2,0,0,0,0,0,0,0,0,0,0,5,5,1,10,10,10,10,10,10,1,6,1,4,2,44,4,4,1,36001,AUS
1,2,4,2,1,1,1,3,2,2,1,2,3,4,1,0,2,0,0,1,2,0,0,1,0,2,8,4,2,2,3,6,3,1,2,1,2,4,1,78,8,2,1,36001,AUS
1,2,2,3,3,1,3,4,4,3,2,3,3,5,2,1,1,0,0,0,0,0,0,0,0,8,5,2,1,1,1,1,1,1,1,5,2,1,2,17,6,2,8,36999,AUS
1,1,2,3,2,2,3,3,4,3,2,2,2,6,2,1,2,2,1,1,1,1,1,1,1,8,5,5,5,5,5,10,5,5,1,5,2,2,2,29,6,2,3,36001,AUS
1,2,2,3,2,4,4,4,4,2,1,2,2,8,0,0,0,0,0,0,0,0,0,0,0,6,2,1,10,10,10,10,6,6,1,5,3,4,2,52,8,2,0,36002,AUS
1,2,2,3,2,4,3,4,4,2,2,2,2,3,0,0,0,0,0,0,0,1,0,0,0,8,2,3,7,7,8,9,8,9,1,3,1,4,2,57,3,2,0,36001,AUS
2,1,1,2,1,4,4,3,3,3,2,2,3,10,1,0,0,0,0,0,0,0,0,0,0,9,1,5,-2,-2,-2,-2,1,5,1,1,4,4,-2,67,3,4,1,-2,AUS
1,1,2,2,1,3,4,4,4,1,1,1,2,1,0,0,0,0,0,0,0,2,0,2,2,7,5,1,5,5,5,5,5,10,1,5,1,4,2,63,6,3,1,36001,AUS
1,1,1,2,1,3,4,4,4,2,1,2,2,5,0,0,1,0,0,2,2,2,0,0,0,7,8,1,10,10,10,10,6,8,1,1,2,1,2,55,7,2,4,36001,AUS
1,1,1,3,4,4,3,3,3,2,1,2,2,7,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,5,5,5,1,10,1,5,1,3,2,64,3,4,8,36001,AUS
1,1,2,2,3,3,4,5,4,2,2,2,2,6,0,0,0,1,0,2,0,0,0,0,0,8,3,1,10,10,10,10,3,10,1,1,4,4,2,57,3,5,1,36001,AUS
1,1,1,2,3,2,2,4,4,2,1,2,3,6,1,2,1,0,0,0,0,0,0,0,1,5,5,7,1,1,1,1,6,6,6,6,3,3,2,62,3,3,1,36001,AUS
1,1,1,1,2,2,4,3,4,2,1,2,2,7,0,0,0,0,0,0,0,2,0,0,0,8,3,9,10,7,5,5,5,9,1,-2,2,3,2,52,6,2,1,36004,AUS
1,1,1,3,2,3,4,3,3,2,2,2,2,6,2,0,2,0,1,0,2,1,0,1,0,8,10,6,10,6,10,7,10,5,1,1,2,3,2,56,7,2,9,36001,AUS
1,1,1,2,2,3,3,5,5,2,2,2,2,3,1,0,0,2,0,0,0,0,0,0,0,8,7,1,5,4,6,10,5,9,1,9,1,3,1,53,4,4,1,36002,AUS
1,1,1,1,1,3,4,2,2,2,2,3,2,4,0,0,0,0,0,0,2,0,0,0,0,10,1,1,10,10,10,1,10,10,1,10,1,4,1,43,6,2,0,36003,AUS
1,2,2,3,2,2,3,2,4,2,2,3,2,1,2,2,1,0,0,0,2,1,1,1,0,8,3,2,2,1,9,10,1,5,1,10,1,2,1,46,6,2,3,36001,AUS
2,1,1,3,2,4,4,5,4,2,2,2,2,4,0,0,0,1,0,0,0,0,0,0,0,4,5,1,10,8,10,10,4,8,1,6,2,3,2,39,3,3,0,36001,AUS
1,2,1,2,1,2,3,3,3,3,2,3,2,6,2,0,0,0,0,-2,1,0,0,0,0,8,6,2,2,6,9,5,2,2,10,5,2,2,2,32,6,2,1,36003,AUS
1,3,2,2,4,4,2,3,4,2,2,2,2,5,0,2,0,0,0,0,0,0,0,0,0,7,1,1,8,9,9,10,5,7,1,8,1,2,1,62,4,2,0,36001,AUS
1,2,1,4,1,2,4,2,4,3,2,2,2,5,0,0,0,0,0,0,0,2,0,0,0,5,5,1,10,1,4,8,1,10,1,6,1,2,2,29,4,3,1,36999,AUS
1,1,2,3,2,3,4,5,4,3,1,2,2,4,1,2,0,0,0,0,0,0,0,0,0,9,1,1,10,6,10,10,1,10,1,7,1,4,1,60,4,2,8,36001,AUS
1,2,1,2,3,4,4,3,5,2,2,2,1,6,0,0,2,0,0,0,0,0,0,0,2,8,1,1,1,10,7,10,8,10,1,1,2,3,2,67,7,3,0,36001,AUS
1,1,2,1,2,1,3,3,2,2,1,1,2,7,2,2,1,1,0,0,1,2,0,2,2,9,1,3,7,3,8,8,7,9,2,8,1,2,2,63,6,3,1,36001,AUS
1,2,1,3,2,2,3,3,3,2,2,2,2,5,1,2,2,0,0,0,0,0,0,0,0,6,3,1,6,1,1,6,1,7,1,3,2,4,1,22,7,-2,6,36003,AUS
1,1,2,2,1,2,4,4,4,2,2,2,2,8,1,1,0,0,1,0,0,2,0,0,0,8,6,-2,10,6,9,8,9,9,1,6,1,4,2,65,3,3,1,36001,AUS
1,2,2,2,1,4,3,4,4,2,2,2,2,4,0,0,0,0,0,0,0,2,0,0,0,4,1,3,10,8,10,10,6,9,1,7,1,4,1,47,3,2,0,36001,AUS
-2,-2,-2,-2,-2,-2,3,2,2,2,2,4,2,6,1,1,1,-2,-2,1,-2,1,2,1,2,9,8,5,2,2,3,1,3,2,1,1,2,2,1,91,3,4,8,36001,AUS
1,1,2,3,2,4,4,5,4,2,1,1,2,3,0,1,2,1,0,0,2,0,0,0,0,8,2,5,10,10,10,10,5,8,1,8,2,3,2,34,6,2,0,36001,AUS
1,2,3,3,2,1,3,1,4,2,2,3,4,4,1,0,0,0,0,1,2,2,0,0,0,5,10,1,1,1,6,5,1,1,1,7,2,4,1,57,8,2,8,36004,AUS
1,1,1,1,1,1,4,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,1,10,1,1,1,1,1,4,2,61,2,4,1,36001,AUS
1,1,1,2,1,1,4,4,4,2,1,2,3,1,2,0,0,0,0,0,2,0,0,0,0,10,1,5,7,7,6,7,5,7,1,6,1,2,2,38,4,3,1,36001,AUS
1,2,2,3,1,1,4,4,3,2,2,3,2,3,2,0,0,0,0,0,0,2,0,0,0,8,7,1,1,5,5,5,1,1,1,4,1,2,2,37,7,2,6,36003,AUS
1,1,3,-2,1,3,4,4,2,2,1,2,2,3,1,0,2,1,0,0,2,2,2,2,0,5,2,4,10,9,10,10,5,8,1,5,2,2,2,55,6,3,1,36001,AUS
1,1,1,3,3,1,3,3,4,2,1,2,2,4,2,2,0,0,0,0,2,0,0,0,0,9,8,5,1,1,1,1,1,1,1,6,2,3,2,69,7,2,8,36002,AUS
1,1,2,2,2,2,3,3,4,1,1,2,2,2,1,0,2,0,2,0,2,2,0,0,2,7,2,2,10,4,9,10,5,6,1,1,1,3,2,56,7,2,8,36001,AUS
1,2,1,3,2,3,3,3,3,2,1,2,3,5,1,1,1,1,0,0,0,0,0,0,0,5,3,5,5,7,8,9,5,8,1,9,2,3,1,49,3,3,8,36001,AUS
1,1,1,3,2,4,4,3,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,7,8,5,10,5,5,8,2,2,1,6,2,4,2,25,3,5,0,36001,AUS
1,1,2,2,2,1,2,1,5,2,2,2,3,6,2,0,0,0,1,0,1,0,0,0,0,9,9,1,1,1,6,1,1,1,1,1,1,2,2,54,6,3,1,36001,AUS
1,2,2,2,2,3,3,5,4,2,1,2,3,5,1,2,0,2,0,0,0,0,0,0,0,6,9,3,9,9,9,9,5,5,1,7,1,1,1,55,6,2,1,36001,AUS
1,1,1,1,1,1,2,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,4,4,1,98,0,3,0,36001,AUS
1,1,1,2,4,4,4,3,2,1,2,2,2,5,0,0,1,0,0,1,1,-2,-2,1,0,5,5,1,10,1,10,6,6,6,1,6,1,1,2,85,3,2,0,36001,AUS
1,-2,-2,-2,-2,-2,3,3,2,2,1,2,2,8,0,0,0,0,0,0,0,0,0,0,0,10,5,1,1,6,1,1,1,5,1,5,1,1,-2,-2,-2,4,-2,36001,AUS
1,2,2,3,1,3,3,4,4,2,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,8,8,4,8,3,8,9,2,2,1,2,1,3,2,49,7,3,0,36001,AUS
2,2,2,2,4,4,3,4,2,2,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,5,3,2,10,5,9,9,4,8,1,6,1,2,1,82,3,4,0,36001,AUS
1,1,2,2,1,3,3,2,1,3,1,2,3,5,0,0,2,2,0,0,2,2,2,2,0,10,6,1,5,1,5,8,1,1,1,1,2,2,1,25,7,2,6,36003,AUS
1,2,1,2,2,4,4,5,4,2,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,5,2,3,10,10,10,10,8,10,1,10,1,1,1,30,4,2,1,36001,AUS
2,1,1,3,4,4,4,4,4,2,1,2,2,4,0,1,0,1,0,0,0,1,0,0,0,7,4,5,10,8,8,10,8,8,1,7,2,3,2,57,3,4,0,36001,AUS
1,1,1,3,1,4,4,5,4,2,2,2,3,-2,0,0,0,0,0,0,0,0,0,0,0,6,3,1,10,7,8,10,5,8,1,7,1,2,2,27,6,4,0,36001,AUS
1,1,2,3,2,3,3,2,3,2,2,2,2,4,0,1,1,1,0,1,2,1,1,2,0,10,7,6,6,7,7,8,1,1,1,5,3,3,1,29,6,2,6,36003,AUS
1,1,1,3,1,3,4,3,3,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,8,1,1,10,5,9,10,1,8,1,4,1,4,2,35,4,3,1,36001,AUS
1,2,2,3,2,3,3,3,4,2,2,3,2,7,0,1,0,0,0,0,2,0,0,0,0,9,6,9,9,8,8,8,8,9,7,7,3,2,1,39,7,3,0,36004,AUS
1,3,2,4,4,4,3,4,4,4,3,3,4,5,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,2,2,2,40,4,2,0,36001,AUS
1,2,1,2,1,2,-2,4,3,2,2,3,2,6,1,0,1,0,0,0,0,2,0,0,0,3,6,2,8,9,10,9,2,1,1,2,3,3,2,18,3,2,7,36004,AUS
1,1,2,3,2,3,4,5,5,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,6,5,4,7,9,8,9,6,6,1,7,1,3,2,32,4,2,0,36001,AUS
1,1,2,2,1,1,4,1,4,1,1,1,1,5,2,1,1,1,0,1,0,2,2,2,2,10,5,1,1,1,10,1,1,1,1,1,1,2,2,55,3,4,5,36005,AUS
1,1,1,1,3,3,4,4,4,1,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,10,1,1,10,5,5,5,5,8,1,1,2,4,2,62,3,2,0,36001,AUS
1,2,1,4,2,3,3,3,2,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,8,5,1,6,6,6,6,6,10,1,6,1,3,1,45,6,2,0,36004,AUS
1,2,2,3,2,4,3,4,3,2,2,2,2,6,0,1,0,0,0,0,0,0,0,0,0,6,1,4,8,6,9,9,6,7,1,7,2,2,1,60,6,2,-2,36001,AUS
1,-2,-2,-2,-2,-2,-2,3,3,1,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,9,2,1,9,9,9,9,1,1,1,1,2,3,2,77,4,3,8,36001,AUS
1,1,2,3,2,2,4,5,3,1,1,2,2,5,2,2,2,2,0,0,2,0,0,0,0,9,1,2,10,3,10,10,1,9,1,5,1,3,2,35,6,4,1,36001,AUS
1,2,3,4,1,4,4,5,4,2,2,2,2,5,0,1,0,0,0,0,0,0,0,0,0,4,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3,2,30,4,3,0,36001,AUS
1,3,2,3,2,2,3,3,3,2,2,2,1,4,0,2,2,0,0,0,0,0,0,0,1,4,5,1,3,9,10,3,1,1,1,3,1,1,2,40,7,2,0,36001,AUS
1,2,2,2,2,1,3,2,4,1,1,1,1,6,2,2,1,0,0,0,0,0,0,0,2,7,7,1,1,1,5,5,3,2,1,3,-2,-2,2,41,6,-2,8,36002,AUS
1,2,1,3,1,4,4,5,5,3,2,3,2,1,0,1,0,0,0,0,1,0,0,0,0,7,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4,1,42,7,2,0,36005,AUS
1,1,1,3,2,3,2,2,4,2,1,2,2,5,0,1,2,0,0,0,1,0,0,0,1,6,5,2,5,6,8,7,5,7,1,7,1,2,1,27,6,2,7,36004,AUS
1,1,2,2,4,4,3,3,4,2,2,2,2,6,0,-2,1,0,0,0,0,0,0,2,0,10,10,2,10,8,9,8,1,6,1,2,2,4,1,70,6,3,0,36001,AUS
1,1,1,3,1,3,3,4,4,2,1,2,1,6,0,2,0,2,0,2,2,2,0,0,0,10,1,1,10,10,10,10,1,10,1,1,4,4,2,35,6,3,0,36001,AUS
1,2,1,2,1,3,3,4,4,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,6,1,1,10,10,10,10,7,10,1,8,1,3,2,25,6,2,0,36004,AUS
1,2,1,2,1,4,4,4,1,2,2,2,2,2,0,2,2,0,0,0,0,1,1,1,0,10,1,1,10,10,10,10,5,10,1,5,1,3,1,35,2,3,0,36001,AUS
1,2,1,3,2,4,3,4,4,2,1,2,2,3,0,1,2,1,0,2,2,0,0,0,0,3,2,3,10,3,5,10,1,4,1,1,1,3,1,30,6,3,0,36001,AUS
2,2,2,3,2,3,3,3,4,2,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,5,5,4,8,5,5,8,3,3,1,2,3,3,2,30,3,3,0,36001,AUS
1,-2,-2,-2,-2,-2,3,5,4,3,2,3,4,6,2,1,1,0,0,1,1,1,0,0,0,3,8,1,1,1,10,2,9,2,1,8,3,4,2,64,3,3,8,36002,AUS
1,1,1,3,1,1,1,5,3,4,2,2,2,6,1,0,2,0,0,0,0,0,0,0,0,5,10,1,8,3,10,10,3,3,10,5,2,3,2,29,7,4,-2,36004,AUS
1,1,1,3,1,4,3,4,3,2,1,2,2,5,0,0,0,0,0,0,0,2,0,0,0,7,1,1,10,5,10,10,2,2,1,1,1,3,2,32,6,2,0,36001,AUS
